0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1166570,t4:0.0804066,(t5:0.0728460,(t1:0.1130207,t2:0.0850553):0.4073217):0.1285790); 0.40732174138660654 0.1285790198345275 [-0.9642732680082239, 0.19239431224836404, 0.17860363986349295, 2.2422527000683945, 1.0790406811594062, -0.3894445189441925, -0.5743512555301202] 1.0 -4437.366746701782 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1271193,t4:0.0958089,(t5:0.0791964,(t1:0.1110307,t2:0.0875356):0.4174468):0.1191983); 0.41744683532087645 0.11919827886018905 [-4.795482551234187E-5, 1.1448790672129072, 0.7494017147185065, -0.44952169349750326, -0.02472299568370731, 1.2296919927528716, -0.8319798743878692] 0.6937786333126382 -4438.586297256673 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1082767,t4:0.0978022,(t5:0.0864432,(t1:0.1044505,t2:0.0713565):0.4311821):0.1277359); 0.43118212456046456 0.1277359399718607 [-2.4925601372139123, -0.2077449113164903, 0.550984228272021, -0.5134052375959819, -1.2726336990024256, 1.5060110805305074, 0.7049080599774871] 1.0 -4435.285151468343 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1082767,t4:0.0978022,(t5:0.0864432,(t1:0.1044505,t2:0.0713565):0.4311821):0.1277359); 0.43118212456046456 0.1277359399718607 [-0.3617463281434676, 0.5932117610271107, 0.2863554062333057, 0.5911263844264112, -1.5739892365737032, -2.327368716594435, 1.3762095905110765] 0.8033991006333722 -4435.285151468343 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1082767,t4:0.0978022,(t5:0.0864432,(t1:0.1044505,t2:0.0713565):0.4311821):0.1277359); 0.43118212456046456 0.1277359399718607 [-1.9765405400802118, 1.2192809486902723, 0.1534729552834784, -1.3182521852928792, -1.3894251219281668, -0.2892559335500823, 0.7463753695173353] 0.6449512477399099 -4435.285151468343 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1098296,t4:0.1073692,(t5:0.0749901,(t1:0.1099076,t2:0.0830274):0.4310687):0.1284308); 0.4310686935076065 0.1284308126827938 [-0.5265815303519342, 0.26315689613853643, -1.0195671629777598, 0.36906168812487494, 1.0403079533822615, 0.12930654053043766, 0.014522836003697068] 0.8446066600923358 -4436.115363759345 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0920988,t4:0.1178585,(t5:0.0849567,(t1:0.1017521,t2:0.0878297):0.4358309):0.1524176); 0.4358308639983126 0.15241762172742943 [-2.0008290024413244, 0.15800324575113356, 0.644617835211831, -0.8395607908016522, 0.31785153137382227, 0.5725390477051278, 1.8449207630439433] 0.7970953147420069 -4437.517876469999 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0856473,t4:0.1103075,(t5:0.0760000,(t1:0.1137531,t2:0.0803536):0.4393348):0.1531286); 0.4393347674805035 0.1531285686218642 [-0.5658111173881649, -1.4265317245566127, -1.0254341964738871, 0.9516699274365672, -0.8362046941174629, 0.44359892294323783, -0.4093295137770505] 1.0 -4436.091490650814 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0931005,t4:0.1077934,(t5:0.0732377,(t1:0.1168465,t2:0.0777481):0.4434907):0.1544945); 0.443490705480371 0.1544944704957372 [0.5551540012168381, -0.8999748435736974, -0.361354028211033, 0.01891841743626349, -0.3085173752645479, 0.4934627900918481, -0.3504014224402343] 0.9900036801296754 -4435.897755595861 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0924783,t4:0.1093588,(t5:0.0667602,(t1:0.1315535,t2:0.0632158):0.4496833):0.1439442); 0.4496832630278481 0.14394422369840382 [-0.20951167255498143, -0.5306998840550596, -0.4261622921808178, 1.0412164844515486, -1.1826358345794836, 0.6920519614578204, -1.3043646247064036] 0.9824393088611633 -4436.764118641553 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1001149,t4:0.0996953,(t5:0.0528504,(t1:0.1250880,t2:0.0778049):0.4552635):0.1469090); 0.45526350326458476 0.14690898135803845 [0.41248129247195625, -1.403275224830562, -0.7277372963330746, -1.126501735755274, 1.3108156965786872, 0.6154656025319486, 0.1692433445302645] 0.9287020318645678 -4436.549291513687 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0995700,t4:0.0904522,(t5:0.0660040,(t1:0.1274622,t2:0.0629042):0.4416825):0.1288986); 0.44168249502691476 0.1288985600356418 [-0.33687431148329555, -1.0230048751382133, 1.7557506281634219, -0.09653829382311829, -1.146228792427677, -1.242485390444436, -1.734570441986985] 1.0 -4435.521827745613 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0995700,t4:0.0904522,(t5:0.0660040,(t1:0.1274622,t2:0.0629042):0.4416825):0.1288986); 0.44168249502691476 0.1288985600356418 [-1.3650782866436253, 0.3175673854261954, 0.5658764313459607, 0.012800524942219681, -1.2383936667853428, -0.3994391298287021, 1.6401457644159732] 0.8209934408821752 -4435.521827745613 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1160906,t4:0.0795049,(t5:0.0688048,(t1:0.1257791,t2:0.0625928):0.4417110):0.1341626); 0.4417110483848796 0.13416257267332862 [0.9358981918586755, -0.8255353552773121, 0.5578180370129819, -0.45707674700491585, 0.3441452894383274, 0.1147238464254035, 0.45831295495891894] 0.8063207287820915 -4436.98690350853 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1031832,t4:0.0801110,(t5:0.0676807,(t1:0.1267547,t2:0.0640613):0.4448726):0.1391980); 0.44487261700856706 0.13919797398990277 [-1.6400587278197072, 0.36822703537652696, 0.14143871268102665, -0.23576117168275007, 0.4487183050134973, 0.41088984207401424, 0.3513953879539272] 1.0 -4435.6543498078045 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1009825,t4:0.0873118,(t5:0.0757212,(t1:0.1236121,t2:0.0626749):0.4514849):0.1354880); 0.45148490165518934 0.13548804746561427 [-0.5449247168056498, 0.7238505227987434, 0.8337919322119686, -0.5507220925355477, 0.2480470855672588, 0.7048280674850546, -0.5492685568359422] 1.0 -4434.6523443370215 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1027148,t4:0.0850693,(t5:0.0812112,(t1:0.1288592,t2:0.0569826):0.4593871):0.1315542); 0.45938707637556603 0.13155424224851345 [-0.19408462942988125, -0.13697109371256128, 0.4630017326678393, 0.258181785197929, -0.037445726619834696, 0.793712614114744, -0.5523741490232532] 0.9111759002695918 -4435.356649308882 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0917706,t4:0.0836933,(t5:0.0855347,(t1:0.1233689,t2:0.0571140):0.4499741):0.1197095); 0.4499741376137539 0.11970950166803061 [-1.0580065516720925, 0.09438901663392801, 0.3763590353111625, -0.6881008069559282, 0.6378165528994837, -0.8952456744184953, -1.1281490698167218] 1.0 -4435.107494117212 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0909428,t4:0.0997790,(t5:0.0896167,(t1:0.1165959,t2:0.0849919):0.4540587):0.1065778); 0.4540586529521616 0.10657782088037376 [-0.10155942319735498, 1.2436858547339866, 0.3732979412247922, -1.0395976160746583, 2.4959069897368686, 0.39804242395752887, -0.9869780720407286] 0.774782008950677 -4434.529158725458 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0866546,t4:0.1075064,(t5:0.0808482,(t1:0.1311113,t2:0.0575371):0.4615585):0.1097816); 0.4615585191269286 0.10978162471938417 [-0.29431166415350574, 0.18243216604271895, -0.6897126638411234, 1.1260962814801558, -2.2770687508174374, 0.7403956209401124, 0.6619934484822343] 0.9513140941319449 -4436.666943524231 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0955764,t4:0.0951113,(t5:0.0669651,(t1:0.1225155,t2:0.0523355):0.4746420):0.1218544); 0.47464199218446307 0.12185438090661839 [0.7364398814587818, -1.4840974289776978, -0.9343639607758549, -0.8903187712184963, 0.3293321614160206, 1.2586013832259226, 1.4273944640627094] 0.9175982733573967 -4436.3558511013525 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0955764,t4:0.0951113,(t5:0.0669651,(t1:0.1225155,t2:0.0523355):0.4746420):0.1218544); 0.47464199218446307 0.12185438090661839 [-0.9001578903288585, 1.0566377961232953, -0.02953155704404044, -1.0020720970713142, -0.5821694113860598, 0.1318856144089125, 0.7744327858629456] 0.9457291824323261 -4436.3558511013525 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0955764,t4:0.0951113,(t5:0.0669651,(t1:0.1225155,t2:0.0523355):0.4746420):0.1218544); 0.47464199218446307 0.12185438090661839 [1.9342211155465387, -0.44201965662819925, 2.054852025484182, 0.2968718076096961, -0.22381587222725374, -0.4761078906525888, 0.3240333429754437] 0.844914913321757 -4436.3558511013525 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0935996,t4:0.0944754,(t5:0.0694337,(t1:0.1204512,t2:0.0515199):0.4659610):0.1308761); 0.465960971519716 0.13087610729138263 [-0.29140069049326833, -0.2854805765325484, 0.5137952471802808, -0.1721377268184706, 0.8675742544263816, -0.8751778447261476, 0.886937321743509] 1.0 -4436.044102012009 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0921921,t4:0.0824783,(t5:0.0700933,(t1:0.1227513,t2:0.0825354):0.4678267):0.1350157); 0.46782668516334275 0.13501570633009263 [-0.11473351697636194, -0.9218288432878632, 0.23831726675323253, -0.24761077602634157, 2.8112609955781025, 0.13136234110656575, 0.3307886149867879] 0.9054681187852751 -4434.318013538392 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0984046,t4:0.0855632,(t5:0.0646023,(t1:0.1241028,t2:0.0752294):0.4711555):0.1636551); 0.4711554748785206 0.1636551054122599 [0.386597942903824, 0.37570277702623256, -0.5296954260737454, -0.2888366871854268, -0.8100689271783111, 0.2870657327187956, 2.340073038885806] 0.8910425527418397 -4435.841173353987 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0759455,t4:0.0761271,(t5:0.0561674,(t1:0.1078500,t2:0.0558728):0.4845777):0.1634911); 0.48457765048689777 0.16349109779058751 [-1.3949408506172947, -0.22869478623106, -0.5411730175563756, -1.3151916483162525, -0.9700979193266034, 1.2685071053456132, -0.4226535236293679] 0.6006571878219295 -4440.0450517138315 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1020156,t4:0.0808999,(t5:0.0640144,(t1:0.1269376,t2:0.0493743):0.4866963):0.1624975); 0.486696266853163 0.16249754424525747 [2.289416592517159, 0.721115068762585, 0.8318272779182105, 1.82139617806852, 0.26563833072088583, 0.1302171802162049, -0.5991689619893212] 1.0 -4438.472333038307 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0968429,t4:0.0825100,(t5:0.0569729,(t1:0.1345194,t2:0.0535852):0.4993424):0.1639718); 0.4993424425564896 0.16397184770594012 [-0.666267711499096, 0.3727998186011157, -0.4780703404991926, 0.4238032311768248, 0.9830991944769357, 1.1365410002533836, -0.2921184192867874] 1.0 -4438.303698227941 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1008986,t4:0.0839985,(t5:0.0702828,(t1:0.1373050,t2:0.0688295):0.4863385):0.1704017); 0.48633849871363244 0.17040165670169444 [0.0952972917024984, 0.2518212510730481, 1.1069432894488398, -0.32923229268117743, 1.4656278413844968, -1.4187284242631406, -0.026373138008496277] 0.8155356591688134 -4438.110866265437 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1084592,t4:0.0777532,(t5:0.0771941,(t1:0.1366738,t2:0.0779879):0.4857380):0.1723110); 0.48573801714985726 0.17231100460758444 [0.25675175518627913, -0.30190140756075734, 0.2796277700851577, -0.7631373789693014, 0.5819386826169173, -0.1981066722799919, -0.5510442872323632] 0.6955322139977927 -4439.790710491714 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0907223,t4:0.0910865,(t5:0.0741556,(t1:0.1479024,t2:0.0785344):0.4994589):0.1491699); 0.49945887718915377 0.14916989530743213 [-1.759260899626706, 1.2405421427914782, -0.4482505729032604, 0.23023674407210237, -0.4245679231679082, 1.17390595002725, -2.704099944388228] 1.0 -4438.087142952937 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0967776,t4:0.0928885,(t5:0.0651887,(t1:0.1464421,t2:0.0697546):0.5001972):0.1457240); 0.5001971712958353 0.14572403764881064 [0.3957948460579288, -0.013079320591676047, -0.7469525692614088, -0.9231905620791011, -1.093088488134846, -0.10313146122097369, -0.5854416477748026] 1.0 -4437.346360742439 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0967776,t4:0.0928885,(t5:0.0651887,(t1:0.1464421,t2:0.0697546):0.5001972):0.1457240); 0.5001971712958353 0.14572403764881064 [1.0904248958569693, 1.2466464795247505, -0.36755080450889616, -0.010088737186051727, 2.817109825781631, -1.074805810559848, 1.3048181241469767] 0.4414154153185106 -4437.346360742439 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1028159,t4:0.0839012,(t5:0.0816680,(t1:0.1312046,t2:0.0559184):0.4970792):0.1405447); 0.4970791615669713 0.14054470956836032 [0.23802987043334284, -0.7756484279091216, 1.412701230432208, -1.8128932786440202, -0.9049966180635969, -0.48523707796690985, -0.843306379083937] 1.0 -4436.269865303984 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1089776,t4:0.0831285,(t5:0.0520333,(t1:0.1400788,t2:0.0582689):0.5020868):0.1388675); 0.5020868189609429 0.13886752025143453 [0.08455703855296237, 0.07753794212787563, -2.2304307820618616, 0.3700200883040927, 0.5046635365072512, 0.3554448949441422, -0.09256947517265983] 0.9859093065001173 -4438.809114012276 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1085431,t4:0.0790268,(t5:0.0659422,(t1:0.1390911,t2:0.0659226):0.5060800):0.1495636); 0.5060800078093436 0.1495635582178263 [-0.5489849196017784, -0.10007279918221657, 1.4671388290647596, -0.6963504772459768, 0.750411703893438, 0.20069568591084436, 0.7679030789641795] 1.0 -4437.671637088459 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0949812,t4:0.0855973,(t5:0.0698107,(t1:0.1270392,t2:0.0528861):0.5021933):0.1428962); 0.5021933155286682 0.1428962064855805 [-1.4567813096484659, 0.7623195288067535, 0.44270047817809954, -1.3485129629309316, -0.6102279496180888, -0.5637040865224132, -0.9047257359847614] 1.0 -4436.298471686386 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0979261,t4:0.0991766,(t5:0.0629151,(t1:0.1373265,t2:0.0741622):0.5155210):0.1420295); 0.5155210260301282 0.14202946841617647 [0.017017811373922997, 0.9476528614697963, -0.4590790472424005, 0.36223938405890144, 1.8715596310112455, 1.0886171477216733, -0.23084699553701848] 0.6904086531455496 -4437.145626804509 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0933784,t4:0.1021225,(t5:0.0779396,(t1:0.1375378,t2:0.0739617):0.5157669):0.1522285); 0.5157669370943192 0.15222846135400836 [-0.6173033657211378, -0.19407228171347163, 1.2066092253822764, -0.6448767968083426, -0.28077281939143334, -0.24104804013846795, 0.5378844165351677] 0.8215308602236491 -4437.7960444518 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0974874,t4:0.0907316,(t5:0.0588899,(t1:0.1362697,t2:0.0596070):0.5165221):0.1439425); 0.5165220557856507 0.14394254464020584 [0.1976817596209419, -1.2506900288312823, -1.5453923875208833, -0.581961995783314, -1.1904393510039775, -0.14657190906565556, -0.9516555998565515] 1.0 -4437.096530714777 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0996357,t4:0.0928252,(t5:0.0656077,(t1:0.1284289,t2:0.0518673):0.5086849):0.1511571); 0.5086848958349113 0.15115712078596577 [-0.09546479432832894, -0.005028527981012942, 0.7412268273118996, -0.9423566780358262, -0.05949843787743747, -0.9738093932707522, 0.3783100270675116] 0.8624890888833351 -4437.305576777936 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0836354,t4:0.1036699,(t5:0.0611225,(t1:0.1389461,t2:0.0656750):0.5207616):0.1521165); 0.5207616002665061 0.1521164977742131 [-1.3525630701216487, 0.6068229425215981, -0.2680269176582245, 0.45922301746367755, 1.3688359901367304, 0.958983368374126, -0.19040969225054233] 0.9668547842642765 -4438.243738476194 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0789772,t4:0.0981652,(t5:0.0639939,(t1:0.1318867,t2:0.0514436):0.5254830):0.1521941); 0.5254829780991159 0.1521941237535678 [0.0376003292597733, -0.8199727630329591, 0.3894945286944872, -0.9320054351682776, -0.7750242932237218, 0.2190761697381876, -0.3081213291170572] 0.9897428440235856 -4438.840992081425 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0814412,t4:0.0989436,(t5:0.0585141,(t1:0.1167220,t2:0.0573858):0.5361863):0.1451513); 0.5361863475898713 0.14515127470645717 [0.6432648294992852, -0.23215701910360254, -0.21483810849364043, -1.473550839662007, 1.23512938725175, 0.7698836432781038, -0.8214898472761372] 1.0 -4438.209799592399 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0739498,t4:0.0898535,(t5:0.0518713,(t1:0.1147608,t2:0.0699119):0.5184555):0.1403223); 0.5184555043087385 0.1403222512021922 [0.1310473011393838, -0.8217162803240504, 0.028192109002252108, -0.3239687901762956, 1.4489966408180057, -2.008898731447022, -0.39218540644429095] 0.7935215713038206 -4437.950005531942 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0739498,t4:0.0898535,(t5:0.0518713,(t1:0.1147608,t2:0.0699119):0.5184555):0.1403223); 0.5184555043087385 0.1403222512021922 [-0.19961249251485122, -1.3044518911255418, -0.48220983233629955, -0.12390558960459955, -0.42784525358755526, -0.9822153586032033, -2.3124632668877063] 0.7012117270775567 -4437.950005531942 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0752367,t4:0.0775875,(t5:0.0592295,(t1:0.1096843,t2:0.0806560):0.5133901):0.1433052); 0.5133900780557202 0.14330516829079035 [1.0198049679018593, -0.5681275318501441, 1.1007102192009597, -0.663992506324468, 0.9892159091023327, -0.7435592268345972, 0.22573315471951894] 0.9780539220437163 -4437.336001965824 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0871121,t4:0.0910508,(t5:0.0535420,(t1:0.1193188,t2:0.0825602):0.4952488):0.1307043); 0.4952488315044977 0.1307043151629822 [1.3966944961313132, 1.3023119239427352, 0.22560393509814214, 0.5538733295727587, -0.06613438263658702, -1.9688030599710784, -1.010838262433147] 1.0 -4436.063896035657 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1129297,t4:0.0955981,(t5:0.0686446,(t1:0.1050170,t2:0.0794308):0.5084245):0.1466997); 0.5084245306712727 0.1466996961992639 [1.8618441087334574, 0.08520107833142415, 1.496342121299856, -1.4399362574447374, -0.2962722371282099, 1.088469642920582, 1.2982856442245079] 0.7940736928986378 -4436.063356146353 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1126106,t4:0.0978497,(t5:0.0525772,(t1:0.1218641,t2:0.0742538):0.5210386):0.1404996); 0.5210385687153121 0.14049963012473082 [-0.7330696318157911, -0.1965836152314523, -1.0116848132056377, 1.326993735347632, -0.5773685710342903, 1.0135740431053644, -0.5971695862919891] 0.8433826292049343 -4438.077370671724 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1007491,t4:0.0980224,(t5:0.0495782,(t1:0.1047926,t2:0.0751921):0.5209063):0.1335240); 0.5209062955098794 0.1335239747891244 [-1.5281582487600103, -0.3485962432246993, 0.5419798325787002, -1.6498880440158163, 0.26039650698804784, -0.2590663262276931, -0.4603081617330975] 1.0 -4437.26633409131 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0897538,t4:0.0861657,(t5:0.0636738,(t1:0.1005715,t2:0.0676572):0.5151547):0.1254116); 0.5151546726157062 0.12541159694232348 [-0.9804074458533127, -1.04233059399522, 1.8562042258534697, -0.09744533113934278, -0.2416217175088372, -0.8239344367631636, -0.5893750536049753] 1.0 -4436.002100274316 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0937358,t4:0.0782767,(t5:0.0812271,(t1:0.1071453,t2:0.0763905):0.5130321):0.1255124); 0.5130321101396169 0.1255124291528819 [0.39182751242129377, -0.3097416816056871, 1.6663712700130815, 0.6430732254521699, 0.9392244211896377, -0.47909675954446873, 0.0037440728162574663] 1.0 -4434.796896880121 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0937358,t4:0.0782767,(t5:0.0812271,(t1:0.1071453,t2:0.0763905):0.5130321):0.1255124); 0.5130321101396169 0.1255124291528819 [2.1668297633965, 0.014998569396556692, 0.1251366953352551, 1.40422500265647, 0.13272445174542033, -0.8549797167294572, -1.8637802793137155] 0.6576035845057016 -4434.796896880121 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0937358,t4:0.0782767,(t5:0.0812271,(t1:0.1071453,t2:0.0763905):0.5130321):0.1255124); 0.5130321101396169 0.1255124291528819 [-0.6048283284760171, 0.6232885401470054, 0.5738142416331445, 1.9592127411645126, 0.5487154338405396, 1.4963077944950118, -0.6728584476154884] 0.79212513834346 -4434.796896880121 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0893603,t4:0.0950502,(t5:0.0861183,(t1:0.1039037,t2:0.0729602):0.5023396):0.1135852); 0.5023396132735609 0.11358523348971722 [-0.3692186601093513, 1.4754345749023599, 0.42654157628608547, -0.1900380305596149, -0.10198406139031213, -1.2957642151462883, -1.003642850240451] 0.9975431399698709 -4434.440566439425 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0893603,t4:0.0950502,(t5:0.0861183,(t1:0.1039037,t2:0.0729602):0.5023396):0.1135852); 0.5023396132735609 0.11358523348971722 [-1.3752475197956968, 0.2864745705197419, -0.017334736736685112, -0.7041349487600843, 1.59467156740328, 0.34171394415877426, 0.21938817311507333] 0.8145668643800592 -4434.440566439425 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0939278,t4:0.0909088,(t5:0.0957223,(t1:0.1242476,t2:0.0799382):0.5009426):0.1202240); 0.5009426106596481 0.12022404192615986 [0.3528482672241199, -0.49827174322280765, 0.594473400115211, 1.5629385030114598, 0.42113043720993015, -0.37213305544480607, 0.5903603628906002] 0.7783226107455206 -4434.996092095972 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0878696,t4:0.0678207,(t5:0.1039390,(t1:0.1226054,t2:0.0615829):0.4965006):0.1256033); 0.49650064592150595 0.12560328555437197 [-0.28645505062909044, -1.1920998570619752, 0.2642731471870092, -0.3378101463087998, -1.4751030425252871, -0.6463227271051476, 0.307250888159331] 0.6889136955766355 -4438.358351372918 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0939741,t4:0.0915199,(t5:0.1146492,(t1:0.1034651,t2:0.0575374):0.4981565):0.1272960); 0.4981565286848351 0.12729599696335736 [0.47992353450576497, 2.249674424485635, 0.29996747294104076, -1.470251911848754, 0.49205235789240465, -0.05103427723404508, -0.21426158248400579] 0.8345919566473422 -4438.523827318552 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0962270,t4:0.0859066,(t5:0.1317510,(t1:0.1165026,t2:0.0630092):0.4929795):0.1205304); 0.49297946536084414 0.12053041379479935 [0.04622293947501205, -0.4717177842628134, 0.7443179383141272, 1.2626387282557394, 0.9455424119474067, -0.7190789175752347, -1.063229275835776] 1.0 -4439.415071262842 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0906954,t4:0.0880463,(t5:0.1382138,(t1:0.1052304,t2:0.0808142):0.4916426):0.1179964); 0.4916426302696293 0.11799640835835364 [-0.5516902205052816, 0.2651752808738107, -0.3857037578269761, -1.1469549543235686, 1.7284027851615034, -0.3442913984501009, -0.6333908012324833] 0.9981677308032888 -4439.619902641918 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1013912,t4:0.0810099,(t5:0.1338769,(t1:0.1012253,t2:0.0999222):0.4824843):0.1071022); 0.4824843026742699 0.10710224239893798 [0.7435973525713119, -0.401903085861515, -1.333451000060295, -0.5614092595403547, 1.4000770543029821, -1.0810826960564035, -1.2090659516800204] 0.9344378601570582 -4439.57833451308 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1013912,t4:0.0810099,(t5:0.1338769,(t1:0.1012253,t2:0.0999222):0.4824843):0.1071022); 0.4824843026742699 0.10710224239893798 [-1.2338442171160957, -2.2622175282736183, 0.23385234396352877, 1.6063803513044908, -0.8239498807916723, -0.14474284467907958, -1.24611724032235] 0.41313054496761253 -4439.57833451308 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1013912,t4:0.0810099,(t5:0.1338769,(t1:0.1012253,t2:0.0999222):0.4824843):0.1071022); 0.4824843026742699 0.10710224239893798 [1.2162407568345561, 1.585673306785965, 0.375905279633114, -0.17716129287174437, 0.14314399316650625, 1.4929340903503576, 1.0420179999010988] 0.6908020169318584 -4439.57833451308 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0985053,t4:0.0794911,(t5:0.1107355,(t1:0.0946254,t2:0.1056208):0.4817633):0.0896366); 0.48176329014577296 0.08963663721016679 [-0.48627646035212346, 0.2913730261510456, -2.648221766197075, -0.7072466822929073, 0.012300286250896741, -0.21372031771053018, -1.1718046330666985] 1.0 -4438.225043311357 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.1012447,t4:0.0936296,(t5:0.0946617,(t1:0.0898237,t2:0.1042671):0.4918333):0.0846682); 0.4918333453667635 0.08466820715890379 [-0.0658679886632681, 1.253541955113455, -1.5106100982050334, -0.3773519771930438, -0.5957190937956147, 0.8292489658513721, 0.4314981557600167] 0.872327750389088 -4438.559288842339 false     NaN
0.2500000 0.2500000 0.2500000 0.2500000 2.0000000 (t3:0.0890762,t4:0.1075445,(t5:0.0841059,(t1:0.0650258,t2:0.0878319):0.5089230):0.0862920); 0.5089229905402078 0.08629199871537815 [-1.1479730351603195, 0.8223259361357421, -0.6734331234267303, -1.0874602739796877, -1.1706639293117715, 1.4782000125097816, 1.2054389968267198] 0.43944362843024304 -4443.736136000084 false     NaN
